company,title,totalyearlycompensation,location,yearsofexperience,yearsatcompany,basesalary,bonus,Masters_Degree,Bachelors_Degree,Doctorate_Degree,Highschool,Some_College,Apple
Amazon,Software Engineer,186000,"Seattle, WA",2.0,2.0,0.0,0.0,0,0,0,0,0,False
Amazon,Data Scientist,115000,"Seattle, WA",6.0,2.0,0.0,0.0,0,0,0,0,0,False
Amazon,Data Scientist,115000,"Seattle, WA",6.0,2.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,247000,"Seattle, WA",10.0,8.0,145000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,185000,"Seattle, WA",4.0,1.0,140000.0,40000.0,0,0,0,0,0,False
Amazon,Software Engineer,317000,"Palo Alto, CA",6.0,6.0,167000.0,60000.0,0,0,0,0,0,False
Amazon,Product Designer,133000,"Seattle, WA",1.0,0.0,100000.0,30000.0,0,0,0,0,0,False
Amazon,Software Engineer,260000,"Seattle, WA",10.0,2.0,143000.0,57000.0,0,0,0,0,0,False
Amazon,Software Engineer,148000,"Palo Alto, CA",1.0,0.0,116000.0,25000.0,0,0,0,0,0,False
Amazon,Product Manager,425000,"Seattle, WA",6.0,6.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,134000,"Los Angeles, CA",1.0,1.0,104000.0,20000.0,0,0,0,0,0,False
Amazon,Software Engineer,350000,"Cupertino, CA",7.0,6.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,145000,"Seattle, WA",1.0,0.0,0.0,0.0,0,0,0,0,0,False
Amazon,Product Manager,214000,"Seattle, WA",5.0,2.0,134000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,240000,"Seattle, WA",5.0,4.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,300000,"Seattle, WA",19.0,3.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,160000,"Seattle, WA",4.0,1.0,130000.0,0.0,0,0,0,0,0,False
Amazon,Product Manager,230000,"Seattle, WA",10.0,0.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,148000,"Minneapolis, MN",0.0,0.0,108000.0,19000.0,0,0,0,0,0,False
Amazon,Software Engineer,124000,"Seattle, WA",1.0,1.0,104000.0,20000.0,0,0,0,0,0,False
Amazon,Software Engineer,225000,"Seattle, WA",6.0,1.0,145000.0,25000.0,0,0,0,0,0,False
Amazon,Product Manager,350000,"Seattle, WA",10.0,5.0,140000.0,5000.0,0,0,0,0,0,False
Amazon,Product Manager,200000,"Seattle, WA",16.0,2.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,180000,"Seattle, WA",5.0,5.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,215000,"Seattle, WA",14.0,0.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,650000,"Seattle, WA",20.0,1.0,160000.0,250000.0,0,0,0,0,0,False
Amazon,Software Engineer,240000,"Seattle, WA",6.0,5.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,169000,"New York, NY",2.0,1.0,115000.0,8000.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,400000,"Seattle, WA",16.0,6.0,0.0,0.0,0,0,0,0,0,False
Amazon,Product Manager,180000,"Seattle, WA",3.0,0.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,200000,"Seattle, WA",3.0,3.0,131000.0,3000.0,0,0,0,0,0,False
Amazon,Software Engineer,174000,"Seattle, WA",2.0,3.0,130000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,170000,"Seattle, WA",5.0,2.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,212000,"Seattle, WA",1.0,1.0,0.0,0.0,0,0,0,0,0,False
Amazon,Product Manager,300000,"Seattle, WA",20.0,4.0,0.0,0.0,0,0,0,0,0,False
Amazon,Product Manager,326000,"Seattle, WA",8.0,6.0,154000.0,0.0,0,0,0,0,0,False
Amazon,Product Manager,350000,"Seattle, WA",7.0,5.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,460000,"Seattle, WA",15.0,4.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,305000,"Boston, MA",6.0,4.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,220000,"Seattle, WA",8.0,0.0,150000.0,28000.0,0,0,0,0,0,False
Amazon,Software Engineer,184000,"Seattle, WA",4.0,1.0,135000.0,9000.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,300000,"Seattle, WA",14.0,8.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Product Designer,320000,"Seattle, WA",7.0,3.0,105000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,200000,"Seattle, WA",2.0,2.0,130000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,350000,"Seattle, WA",8.0,3.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,178000,"Seattle, WA",5.0,5.0,130000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,230000,"Seattle, WA",5.0,1.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,185000,"Reston, VA",5.0,1.0,135000.0,30000.0,0,0,0,0,0,False
Amazon,Software Engineer,125000,"San Francisco, CA",0.0,0.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,206000,"New York, NY",3.0,0.0,127000.0,48000.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,540000,"Sunnyvale, CA",16.0,2.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,188000,"Seattle, WA",10.0,1.0,138000.0,10000.0,0,0,0,0,0,False
Amazon,Software Engineer,120000,"Toronto, ON, Canada",2.0,2.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,300000,"Seattle, WA",15.0,4.0,167000.0,80000.0,0,0,0,0,0,False
Amazon,Data Scientist,125000,"Seattle, WA",3.0,1.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,172000,"Seattle, WA",2.0,0.0,140000.0,30000.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,350000,"Seattle, WA",13.0,1.0,160000.0,100000.0,0,0,0,0,0,False
Amazon,Software Engineer,200000,"Seattle, WA",3.0,3.0,134000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,220000,"Seattle, WA",6.0,5.0,0.0,0.0,0,0,0,0,0,False
Amazon,Data Scientist,157000,"Seattle, WA",2.0,1.0,118000.0,22000.0,0,0,0,0,0,False
Amazon,Software Engineer,183000,"Seattle, WA",2.0,2.0,132000.0,26000.0,0,0,0,0,0,False
Amazon,Product Manager,700000,"Seattle, WA",13.0,10.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,255000,"Seattle, WA",9.0,3.0,155000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,180000,"Palo Alto, CA",0.0,0.0,125000.0,43000.0,0,0,0,0,0,False
Amazon,Software Engineer,315000,"Seattle, WA",20.0,4.0,151000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,132000,"Bellevue, WA",1.0,1.0,109000.0,18000.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,172000,"Vancouver, BC, Canada",10.0,2.0,142000.0,20000.0,0,0,0,0,0,False
Amazon,Software Engineer,264000,"Seattle, WA",6.0,6.0,144000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,200000,"Seattle, WA",5.0,2.0,130000.0,0.0,0,0,0,0,0,False
Amazon,Product Manager,350000,"Seattle, WA",10.0,5.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,136000,"Seattle, WA",1.0,1.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,138000,"Seattle, WA",0.0,1.0,100000.0,35000.0,0,0,0,0,0,False
Amazon,Product Manager,430000,"Seattle, WA",13.0,2.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,180000,"Seattle, WA",3.0,1.5,135000.0,25000.0,0,0,0,0,0,False
Amazon,Software Engineer,180000,"Austin, TX",3.0,3.0,120000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,230000,"Seattle, WA",25.0,1.5,145000.0,35000.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,260000,"Seattle, WA",19.0,1.0,155000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,230000,"Seattle, WA",15.0,1.0,156000.0,40000.0,0,0,0,0,0,False
Amazon,Data Scientist,228000,"Seattle, WA",5.0,5.0,127000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,275000,"Seattle, WA",18.0,1.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,250000,"Seattle, WA",5.0,5.0,150000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,139000,"Seattle, WA",0.0,0.0,108000.0,13000.0,0,0,0,0,0,False
Amazon,Software Engineer,155000,"Seattle, WA",0.0,0.0,108000.0,34000.0,0,0,0,0,0,False
Amazon,Software Engineer,121000,"Seattle, WA",1.0,1.0,104000.0,15000.0,0,0,0,0,0,False
Amazon,Software Engineer,155000,"Seattle, WA",1.0,0.0,106000.0,46000.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,350000,"Seattle, WA",15.0,5.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Solution Architect,80000,"Dublin, DN, Ireland",20.0,1.5,0.0,0.0,0,0,0,0,0,False
Amazon,Product Manager,250000,"Sydney, NS, Australia",20.0,4.0,0.0,0.0,0,0,0,0,0,False
Amazon,Product Manager,380000,"New York, NY",10.0,5.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,195000,"Austin, TX",7.0,0.5,145000.0,50000.0,0,0,0,0,0,False
Amazon,Product Designer,220000,"San Francisco, CA",5.0,2.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,246000,"New York, NY",6.0,3.0,147000.0,13000.0,0,0,0,0,0,False
Amazon,Software Engineer,155000,"Seattle, WA",1.0,1.0,111000.0,20000.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,305000,"Seattle, WA",8.0,6.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,205000,"Seattle, WA",7.0,0.5,145000.0,26000.0,0,0,0,0,0,False
Amazon,Solution Architect,150000,"San Francisco, CA",3.0,1.0,103000.0,22000.0,0,0,0,0,0,False
Amazon,Software Engineer,151000,"Boston, MA",0.0,0.0,112000.0,18000.0,0,0,0,0,0,False
Amazon,Solution Architect,250000,"Seattle, WA",16.0,4.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,200000,"Dublin, DN, Ireland",17.0,6.0,130000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,145000,"Seattle, WA",3.0,0.0,125000.0,15000.0,0,0,0,0,0,False
Amazon,Software Engineer,187000,"Seattle, WA",6.0,1.0,148000.0,34000.0,0,0,0,0,0,False
Amazon,Software Engineer,199000,"Seattle, WA",8.0,3.5,132000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,195000,"Palo Alto, CA",2.0,1.0,135000.0,10000.0,0,0,0,0,0,False
Amazon,Product Manager,400000,"Seattle, WA",15.0,3.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,145000,"Seattle, WA",0.0,0.0,106000.0,35000.0,0,0,0,0,0,False
Amazon,Software Engineer,305000,"Seattle, WA",6.0,6.0,155000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,212000,"Cambridge, EN, United Kingdom",5.0,5.0,125000.0,0.0,0,0,0,0,0,False
Amazon,Data Scientist,125000,"Seattle, WA",1.0,1.0,105000.0,15000.0,0,0,0,0,0,False
Amazon,Software Engineer,226000,"Seattle, WA",2.0,0.0,150000.0,50000.0,0,0,0,0,0,False
Amazon,Solution Architect,240000,"Dallas, TX",20.0,3.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,280000,"Seattle, WA",9.0,5.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,250000,"Seattle, WA",20.0,2.0,150000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,128000,"Seattle, WA",1.0,1.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,210000,"Dallas, TX",12.0,5.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,156000,"Seattle, WA",1.0,1.0,109000.0,26000.0,0,0,0,0,0,False
Amazon,Software Engineer,51000,"Bangalore, KA, India",4.0,1.0,0.0,0.0,0,0,0,0,0,False
Amazon,Solution Architect,200000,"Seattle, WA",2.0,0.5,135000.0,55000.0,0,0,0,0,0,False
Amazon,Software Engineer,109000,"Berlin, BE, Germany",5.0,1.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,480000,"New York, NY",6.0,1.0,150000.0,30000.0,0,0,0,0,0,False
Amazon,Software Engineer,430000,"Seattle, WA",12.0,4.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,240000,"Seattle, WA",10.0,5.0,131000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,280000,"San Francisco, CA",2.0,2.0,142000.0,20000.0,0,0,0,0,0,False
Amazon,Software Engineer,218000,"Seattle, WA",6.0,4.0,138000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,330000,"Herndon, VA",16.0,6.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,205000,"Seattle, WA",0.0,0.0,108000.0,12000.0,0,0,0,0,0,False
Amazon,Software Engineer,350000,"Seattle, WA",14.0,4.0,0.0,0.0,0,0,0,0,0,False
Amazon,Product Manager,140000,"New York, NY",2.0,1.5,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,263000,"Seattle, WA",14.0,2.75,146000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,750000,"Seattle, WA",20.0,4.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,360000,"Seattle, WA",10.0,1.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,240000,"Seattle, WA",20.0,1.0,145000.0,35000.0,0,0,0,0,0,False
Amazon,Software Engineer,200000,"Seattle, WA",3.0,3.0,135000.0,2000.0,0,0,0,0,0,False
Amazon,Software Engineer,205000,"Boston, MA",4.0,1.0,145000.0,50000.0,0,0,0,0,0,False
Amazon,Software Engineer,500000,"London, EN, United Kingdom",15.0,2.0,0.0,0.0,0,0,0,0,0,False
Amazon,Product Manager,259000,"Seattle, WA",17.0,2.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,161000,"Seattle, WA",2.0,0.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,206000,"Seattle, WA",4.0,0.0,140000.0,26000.0,0,0,0,0,0,False
Amazon,Software Engineer,117000,"Cape Town, WC, South Africa",18.0,2.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,156000,"New York, NY",1.0,1.0,118000.0,17000.0,0,0,0,0,0,False
Amazon,Software Engineer,137000,"Seattle, WA",0.0,0.0,108000.0,11000.0,0,0,0,0,0,False
Amazon,Software Engineer,137000,"Seattle, WA",0.0,0.0,108000.0,11000.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,500000,"Seattle, WA",19.0,6.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,500000,"Seattle, WA",19.0,6.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,220000,"Seattle, WA",10.0,0.0,150000.0,56000.0,0,0,0,0,0,False
Amazon,Software Engineer,229000,"Seattle, WA",5.0,0.0,151000.0,35000.0,0,0,0,0,0,False
Amazon,Software Engineer,222000,"Seattle, WA",3.0,0.0,145000.0,70000.0,0,0,0,0,0,False
Amazon,Software Engineer,225000,"Seattle, WA",8.0,0.0,135000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,360000,"Seattle, WA",15.0,2.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,87000,"Madrid, MD, Spain",14.0,2.0,55000.0,0.0,0,0,0,0,0,False
Amazon,Product Manager,500000,"Seattle, WA",19.0,6.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,250000,"San Francisco, CA",3.0,4.0,150000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,248000,"Portland, OR",10.0,2.5,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,122000,"Vancouver, BC, Canada",1.0,2.0,100000.0,12000.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,100000,"Hyderabad, TS, India",12.0,1.0,0.0,0.0,0,0,0,0,0,False
Amazon,Solution Architect,280000,"Seattle, WA",13.0,2.0,158000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,130000,"Toronto, ON, Canada",4.0,0.0,100000.0,18000.0,0,0,0,0,0,False
Amazon,Product Manager,140000,"Dubai, DU, United Arab Emirates",10.0,5.0,120000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,130000,"Seattle, WA",0.0,0.0,108000.0,20000.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,280000,"Austin, TX",16.0,2.0,158000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,300000,"Seattle, WA",8.0,7.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,283000,"Tempe, AZ",20.0,1.0,153000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,60000,"Madrid, MD, Spain",5.0,1.0,48000.0,10000.0,0,0,0,0,0,False
Amazon,Software Engineer,165000,"Seattle, WA",10.0,2.0,125000.0,25000.0,0,0,0,0,0,False
Amazon,Software Engineer,156000,"New York, NY",0.0,0.0,119000.0,34000.0,0,0,0,0,0,False
Amazon,Software Engineer,125000,"Seattle, WA",1.0,1.5,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,280000,"Boston, MA",14.0,0.5,150000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,262000,"Seattle, WA",6.0,3.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Product Manager,187000,"Seattle, WA",1.0,1.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,320000,"Seattle, WA",8.0,6.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,580000,"Seattle, WA",15.0,1.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,298000,"Sunnyvale, CA",12.0,2.0,172000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,298000,"Sunnyvale, CA",12.0,2.0,172000.0,0.0,0,0,0,0,0,False
Amazon,Product Manager,244000,"Seattle, WA",10.0,2.0,148000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,160000,"Toronto, ON, Canada",4.0,3.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,158000,"Sunnyvale, CA",1.0,1.0,117000.0,20000.0,0,0,0,0,0,False
Amazon,Software Engineer,245000,"Seattle, WA",5.0,5.0,134000.0,0.0,0,0,0,0,0,False
Amazon,Product Manager,240000,"Seattle, WA",12.0,4.0,140000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,400000,"Seattle, WA",22.0,6.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,182000,"Seattle, WA",2.0,2.0,131000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,200000,"Seattle, WA",2.0,2.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,345000,"New York, NY",4.0,4.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,230000,"Seattle, WA",7.0,6.0,0.0,0.0,0,0,0,0,0,False
Amazon,Solution Architect,220000,"New York, NY",6.0,3.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,37000,"Gdansk, PM, Poland",3.0,1.0,29000.0,1000.0,0,0,0,0,0,False
Amazon,Data Scientist,400000,"Seattle, WA",10.0,3.0,300000.0,50000.0,0,0,0,0,0,False
Amazon,Software Engineer,62000,"Bangalore, KA, India",3.0,0.5,40000.0,20000.0,0,0,0,0,0,False
Amazon,Software Engineer,138000,"Seattle, WA",2.0,1.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,350000,"Seattle, WA",20.0,7.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,450000,"Seattle, WA",15.0,5.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,390000,"Seattle, WA",12.0,5.0,160000.0,40000.0,0,0,0,0,0,False
Amazon,Product Manager,195000,"Seattle, WA",1.0,0.5,145000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,353000,"Seattle, WA",15.0,1.0,152000.0,10000.0,0,0,0,0,0,False
Amazon,Software Engineer,220000,"Seattle, WA",4.0,3.0,141000.0,0.0,0,0,0,0,0,False
Amazon,Solution Architect,140000,"Paris, IL, France",17.0,1.0,120000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,287000,"Seattle, WA",2.0,0.0,160000.0,44000.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,350000,"Seattle, WA",8.0,4.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,158000,"Seattle, WA",3.0,0.0,110000.0,25000.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,138000,"Bangalore, KA, India",7.0,5.0,73000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,120000,"Seattle, WA",0.0,0.0,120000.0,35000.0,0,0,0,0,0,False
Amazon,Product Manager,234000,"Seattle, WA",10.0,2.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,176000,"New York, NY",2.0,2.0,135000.0,18000.0,0,0,0,0,0,False
Amazon,Software Engineer,240000,"Seattle, WA",3.0,2.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,400000,"Seattle, WA",18.0,1.0,160000.0,160000.0,0,0,0,0,0,False
Amazon,Software Engineer,210000,"Seattle, WA",2.0,2.0,138000.0,29000.0,0,0,0,0,0,False
Amazon,Data Scientist,169000,"Seattle, WA",6.0,0.0,135000.0,14000.0,0,0,0,0,0,False
Amazon,Product Manager,243000,"Seattle, WA",12.0,2.0,147000.0,21000.0,0,0,0,0,0,False
Amazon,Product Designer,255000,"Seattle, WA",5.0,4.0,141000.0,0.0,0,0,0,0,0,False
Amazon,Product Designer,200000,"Seattle, WA",8.0,0.0,150000.0,47000.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,711000,"Seattle, WA",15.0,0.0,160000.0,526000.0,0,0,0,0,0,False
Amazon,Software Engineer,240000,"Palo Alto, CA",10.0,1.0,160000.0,40000.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,220000,"Seattle, WA",8.0,3.0,0.0,0.0,0,0,0,0,0,False
Amazon,Product Manager,240000,"New York, NY",8.0,2.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,205000,"Seattle, WA",10.0,1.0,149000.0,16000.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,410000,"Seattle, WA",14.0,2.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,240000,"Seattle, WA",7.0,0.0,150000.0,40000.0,0,0,0,0,0,False
Amazon,Software Engineer,307000,"Seattle, WA",18.0,8.0,158000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,300000,"Seattle, WA",8.0,6.0,155000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,260000,"Seattle, WA",6.0,5.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,240000,"Seattle, WA",12.0,3.0,180000.0,30000.0,0,0,0,0,0,False
Amazon,Software Engineer,160000,"Seattle, WA",2.0,0.0,115000.0,40000.0,0,0,0,0,0,False
Amazon,Software Engineer,334000,"Seattle, WA",16.0,10.0,151000.0,84000.0,0,0,0,0,0,False
Amazon,Software Engineer,172000,"Seattle, WA",1.0,0.0,135000.0,30000.0,0,0,0,0,0,False
Amazon,Software Engineer,45000,"Hyderabad, TS, India",5.0,3.0,20000.0,5000.0,0,0,0,0,0,False
Amazon,Software Engineer,250000,"San Francisco, CA",5.0,4.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,580000,"Seattle, WA",20.0,4.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,150000,"Seattle, WA",0.0,0.0,108000.0,24000.0,0,0,0,0,0,False
Amazon,Software Engineer,220000,"Seattle, WA",4.0,0.0,150000.0,0.0,0,0,0,0,0,False
Amazon,Solution Architect,547000,"San Francisco, CA",19.0,4.0,185000.0,0.0,0,0,0,0,0,False
Amazon,Data Scientist,196000,"Irvine, CA",4.0,1.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,158000,"Sunnyvale, CA",0.0,0.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,136000,"San Francisco, CA",0.0,0.0,108000.0,24000.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,535000,"Seattle, WA",30.0,12.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Solution Architect,250000,"Los Angeles, CA",12.0,1.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,178000,"Seattle, WA",1.0,1.0,132000.0,10000.0,0,0,0,0,0,False
Amazon,Software Engineer,145000,"Seattle, WA",0.0,0.0,108000.0,24000.0,0,0,0,0,0,False
Amazon,Product Manager,177000,"Seattle, WA",3.0,3.0,123000.0,0.0,0,0,0,0,0,False
Amazon,Product Manager,185000,"Seattle, WA",5.0,0.0,130000.0,50000.0,0,0,0,0,0,False
Amazon,Software Engineer,204000,"Seattle, WA",5.0,3.0,134000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,460000,"Seattle, WA",8.0,8.0,160000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,150000,"Seattle, WA",1.0,0.0,120000.0,0.0,0,0,0,0,0,False
Amazon,Product Designer,340000,"San Francisco, CA",12.0,2.0,185000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,170000,"Irvine, CA",3.0,0.0,144000.0,25000.0,0,0,0,0,0,False
Amazon,Software Engineer,235000,"Seattle, WA",2.0,0.5,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,410000,"San Francisco, CA",12.0,1.0,180000.0,200000.0,0,0,0,0,0,False
Amazon,Software Engineer,151000,"Seattle, WA",1.0,1.0,120000.0,17000.0,0,0,0,0,0,False
Amazon,Solution Architect,224000,"Atlanta, GA",15.0,0.3,0.0,0.0,0,0,0,0,0,False
Amazon,Product Manager,440000,"Seattle, WA",20.0,1.0,160000.0,180000.0,0,0,0,0,0,False
Amazon,Product Manager,178000,"Seattle, WA",4.0,2.0,138000.0,35000.0,0,0,0,0,0,False
Amazon,Software Engineer,150000,"Seattle, WA",0.0,0.0,108000.0,24000.0,0,0,0,0,0,False
Amazon,Software Engineer,70000,"Bangalore, KA, India",7.0,1.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,142000,"Seattle, WA",0.0,0.0,108000.0,24000.0,0,0,0,0,0,False
Amazon,Software Engineer,47000,"Hyderabad, TS, India",3.0,3.0,24000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,227000,"San Francisco, CA",5.0,3.0,148000.0,0.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,300000,"Seattle, WA",15.0,6.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineer,165000,"Seattle, WA",1.0,1.0,135000.0,15000.0,0,0,0,0,0,False
Amazon,Software Engineer,361000,"Seattle, WA",8.0,2.0,155000.0,192000.0,0,0,0,0,0,False
Amazon,Software Engineer,350000,"Seattle, WA",9.0,9.0,0.0,0.0,0,0,0,0,0,False
Amazon,Software Engineering Manager,325000,"Seattle, WA",16.0,3.0,152000.0,0.0,0,0,0,0,0,False
